,Breaths,Recording Length (s),Mean Breath Rate,Minute Ventilation,AUC Mean,AUC Std,Insp Time Mean,Insp Time Std,Exp Time Mean,Exp Time Std,TTotal Mean,TTotal Std,SampEn TI,SampEn TE,SampEn TTotal,ShanEn TI,ShanEn TE,ShanEn TTotal,Poincare SD1 Burst Duration,Poincare SD2 Burst Duration,Poincare SD1/SD2 Burst Duration,Poincare SD1 Interburst Interval,Poincare SD2 Interburst Interval,Poincare SD1/SD2 Interburst Interval,Poincare SD1 Total Cycle Time,Poincare SD2 Total Cycle Time,Poincare SD1/SD2 Total Cycle Time
10-18-17-2-ST2_LPS-recovery.txt,144,119.09899999999993,72.54468971192037,8.3344853869129,0.007446779874627363,0.007922315209243072,0.03327083333332818,0.030800031283802157,0.775447552447558,1.9397649078171602,0.8089230769230764,1.938984331767032,1.692536631759436,0.43221587980466974,0.41910044344335395,6.268442101941453,7.061969238876299,7.075955252862312,0.02558114697280919,0.03527739982803577,0.7251426436616016,1.1828679413834238,2.4753062682028806,0.4778673074028162,1.1836792267032374,2.4738879483037857,0.47846921584092916
10-18-17-2-ST2_SHAM-baseline.txt,226,158.55899999999997,85.52021644939741,33.38200972885569,0.024896387510397626,0.08807600501293518,0.04961504424778771,0.13872257775495872,0.6536399999999996,0.8747235953018405,0.7032666666666667,0.8708270194348399,0.5980336769289362,0.789990280718298,0.802483844597411,6.948794214597109,7.673737746753323,7.677092802318492,0.12446709373252826,0.12923666008958662,0.963094323594001,0.7826895194894343,0.9603431591512944,0.8150102513159339,0.7892299842899182,0.9476679287907358,0.8328128032115731
10-18-17-7_ST2_SHAM-baseline.txt,271,122.39900000000006,132.8442225835178,77.02477669970557,0.06348265437915879,0.21874382874338502,0.08793357933579309,0.23319207043498505,0.36185925925925966,0.6514024489993949,0.44999259259259256,0.6755636713287655,0.4096559191227739,0.4537411541491834,0.5309918033020209,7.146925613952447,7.625654346946675,7.721115226616371,0.18062603000688668,0.2765876589553791,0.6530516606889768,0.6428640969518359,0.6610490805951388,0.972490720920554,0.6679798635064134,0.6846144739414296,0.9757022220999094
10-18-17-7_ST2_SHAM-hypoxia.txt,146,66.4989999999998,131.7313042301392,76.27179540711762,0.09955383161968037,0.34106177125924203,0.13675342465753665,0.4043142776244997,0.3096896551724105,0.6689457739710015,0.44671724137930957,0.7580304761724035,0.24849769584762152,0.3543514275513617,0.45117811503417476,6.409753905373644,6.814257020989751,7.000598745187367,0.4110418561014273,0.40018285523232044,1.0271350976862885,0.6708047457496906,0.6523597242721484,1.0282743106161585,0.7802189126761099,0.7248669527238987,1.0763615443416341
10-18-17-7_ST2_SHAM-recovery.txt,410,132.3989999999999,185.80200756803316,41.82334444272272,0.024099110391037775,0.018715630180550138,0.06859756097560699,0.047000690123659455,0.25401466992665384,0.231186880830029,0.32270904645476844,0.2310497272682345,1.907972386266719,1.127206505214953,1.1120051844058976,7.590530672803255,8.126953136899408,8.130644518328081,0.03563008825760278,0.05602627366554139,0.6359532042109887,0.21355824631108875,0.24809144280811912,0.8608045642116753,0.21730688671355566,0.24452311943253682,0.8886966893676896
10-18-17_6_st2_lps-baseline.txt,439,140.099,188.00990727985211,30.13592579389411,0.01200889974062787,0.017643897485083316,0.045731207289292995,0.05851597298551837,0.2731232876712337,0.10682928538408519,0.3188904109589042,0.10976484557259014,1.1524264414820178,1.0643785141995161,1.145196493035812,7.224510173990959,7.63773229638869,7.749824369202526,0.05066815088952334,0.06552193594824998,0.7733005772225909,0.09672574809970463,0.11627751238377476,0.831852575074539,0.10223471926096109,0.11701168191881699,0.8737137829699073
10-18-17_6_st2_lps-hypoxia.txt,244,168.59899999999993,86.83325523876182,28.819809392890296,0.10018689853025226,0.6989100849971055,0.21589754098361344,1.4139791260871928,0.46518930041151585,1.3109326232748095,0.6819547325102887,1.8925835092578087,0.09374963596008981,0.2966669816398746,0.2841625558921942,7.085335981108634,7.649011886286202,7.6012355880374916,1.3981444677016641,1.4352632803980463,0.9741379764930042,1.270332693100283,1.3554554203536697,0.9371999064113992,1.8865259845253184,1.9060942004955548,0.9897338673161332
10-18-17_6_st2_lps-recovery.txt,50,96.19900000000007,31.185355357124273,8.492917098776568,0.1711564523545548,0.5457964864272237,0.3657600000000002,1.0855423263972803,1.5404897959183612,4.446714765878222,1.9134285714285675,4.495839514348296,0.4026120391257579,0.4524711504840949,0.5551614375860423,5.483856189774727,5.533077191053984,5.614709844115208,1.1234832261098688,1.0665730422998074,1.0533579807036453,4.10363240830501,3.866631433225549,1.06129391414008,4.264798426325392,3.8519757068748626,1.1071716830180778
10-19-17-10-_MYD88_LPS-baseline.txt,87,180.19900000000007,28.967974295084865,10.306045075856261,0.07098665338621749,0.17528206254926545,0.13488505747126386,0.313037709354437,1.7773488372093034,6.717972053099032,1.913593023255814,6.713277178390955,0.5736133246868931,0.26790626883017793,0.3113993286635263,6.250358582030754,6.277952109328105,6.40300894074861,0.3208803690830119,0.30831221017447935,1.0407643891282152,6.837621648438682,6.671979077193301,1.0248266023212802,6.845076048996081,6.654217143236504,1.0286823981921855
10-19-17-10-_MYD88_LPS-hypoxia.txt,176,200.59899999999993,52.642336203071814,25.08360744161176,0.2506589965231335,1.6987698789303103,0.3476136363636341,1.9760694453879581,0.6624171428571441,2.3314077127638297,1.0108571428571433,3.0035394486491818,0.17752787008627532,0.29222439289138735,0.3804601569402384,6.912251149752085,7.191155254664732,7.325496826118025,1.8168092957373285,2.1337365870209544,0.8514684084195658,2.318334922294495,2.356924660414185,0.9836270803357337,2.9233560640220415,3.097749991524718,0.9437030334985685
